datetime,product_id,store_id,customer_id,qty,price,promotion_id,po_id
2025-03-16 18:51:00,P0005,S02,C00115,2,33.2,,PO000022
2025-03-16 19:14:00,P0013,S02,C00500,2,103.44,,PO000140
2025-03-16 11:22:00,P0017,S02,C00093,5,91.36,,PO000094
2025-03-16 14:45:00,P0041,S02,C00347,1,83.36,,PO000078
2025-03-16 16:39:00,P0049,S02,C00172,3,77.09,,PO000083
2025-03-16 19:20:00,P0043,S02,C00127,4,104.25,,PO000062
2025-03-16 13:08:00,P0048,S02,C00026,4,84.92,,PO000257
2025-03-16 16:35:00,P0026,S02,C00097,12,116.35,,PO000091
2025-03-16 19:56:00,P0021,S02,C00393,1,115.92,,PO000206
2025-03-16 14:05:00,P0015,S02,C00423,3,56.49,,PO000190
2025-03-16 14:33:00,P0006,S02,C00175,5,56.06,,PO000002
2025-03-16 11:28:00,P0020,S02,C00002,2,69.69,,PO000149
2025-03-16 12:38:00,P0005,S02,C00295,1,33.2,,PO000124
2025-03-16 12:26:00,P0044,S02,C00248,4,62.19,,PO000068
2025-03-16 18:48:00,P0017,S02,C00484,3,91.36,,PO000034
2025-03-16 10:50:00,P0020,S02,C00237,2,69.69,,PO000203
2025-03-16 14:43:00,P0011,S02,C00346,5,74.61,,PO000213
2025-03-16 10:19:00,P0034,S03,C00417,1,45.82,,PO000162
2025-03-16 15:01:00,P0005,S03,C00099,1,33.2,,PO000215
2025-03-16 16:46:00,P0036,S03,C00446,1,35.88,,PO000119
2025-03-16 15:44:00,P0030,S03,C00272,1,32.35,,PO000086
2025-03-16 16:22:00,P0020,S03,C00164,1,69.69,,PO000055
2025-03-16 18:44:00,P0019,S03,C00017,2,74.9,,PO000200
2025-03-17 10:21:00,P0019,S01,C00173,4,74.9,,PO000114
2025-03-17 17:47:00,P0047,S01,C00173,2,85.23,,PO000210
2025-03-17 11:57:00,P0030,S01,C00452,3,32.35,,PO000024
2025-03-17 16:40:00,P0017,S01,C00199,1,91.36,,PO000034
2025-03-17 16:19:00,P0010,S01,C00103,1,36.83,,PO000117
2025-03-17 17:04:00,P0049,S01,C00289,1,77.09,,PO000229
2025-03-17 14:03:00,P0037,S01,C00444,3,89.69,,PO000113
2025-03-17 09:38:00,P0007,S02,C00277,13,34.13,,PO000251
2025-03-17 17:50:00,P0011,S02,C00365,2,74.61,,PO000196
2025-03-17 09:46:00,P0047,S02,C00031,3,85.23,,PO000167
2025-03-17 20:52:00,P0005,S02,C00414,1,33.2,,PO000124
2025-03-17 17:08:00,P0048,S02,C00142,3,84.92,,PO000036
2025-03-17 13:45:00,P0034,S02,C00375,11,45.82,,PO000090
2025-03-17 11:13:00,P0042,S02,C00395,6,111.07,,PO000224
2025-03-17 15:15:00,P0028,S02,C00498,6,43.98,,PO000217
2025-03-17 20:23:00,P0001,S02,C00130,1,40.31,,PO000079
2025-03-17 17:02:00,P0048,S02,C00301,2,84.92,,PO000040
2025-03-17 17:51:00,P0043,S02,C00170,3,104.25,,PO000072
2025-03-17 17:34:00,P0015,S02,C00448,4,56.49,,PO000190
2025-03-17 12:39:00,P0038,S02,C00027,3,97.97,,PO000171
2025-03-17 15:39:00,P0019,S02,C00067,10,74.9,,PO000200
2025-03-17 14:23:00,P0020,S02,C00151,2,69.69,,PO000203
2025-03-17 14:06:00,P0001,S02,C00037,4,40.31,,PO000098
2025-03-17 17:15:00,P0026,S02,C00433,6,116.35,,PO000177
2025-03-17 12:25:00,P0015,S02,C00397,2,56.49,,PO000190
2025-03-17 10:40:00,P0012,S02,C00185,10,18.29,,PO000202
2025-03-17 18:30:00,P0015,S02,C00274,4,56.49,,PO000131
2025-03-17 13:38:00,P0012,S02,C00142,8,18.29,,PO000067
2025-03-17 12:29:00,P0009,S02,C00486,8,59.64,,PO000069
2025-03-17 17:10:00,P0018,S03,C00187,1,49.29,,PO000175
2025-03-17 19:41:00,P0037,S03,C00072,3,89.69,,PO000241
2025-03-17 15:53:00,P0011,S03,C00386,1,74.61,,PO000047
2025-03-17 15:10:00,P0046,S03,C00211,4,53.94,,PO000103
2025-03-17 18:51:00,P0049,S03,C00145,1,77.09,,PO000229
2025-03-18 09:07:00,P0014,S01,C00242,1,62.22,,PO000138
2025-03-18 09:35:00,P0031,S01,C00476,1,16.64,,PO000004
2025-03-18 15:26:00,P0011,S01,C00445,1,74.61,,PO000104
2025-03-18 13:29:00,P0017,S01,C00137,1,91.36,,PO000054
2025-03-18 18:56:00,P0031,S01,C00152,6,16.64,,PO000223
2025-03-18 13:18:00,P0022,S01,C00293,2,103.68,,PO000128
2025-03-18 20:26:00,P0050,S01,C00017,1,43.85,,PO000238
2025-03-18 20:28:00,P0001,S01,C00280,1,40.31,,PO000169
2025-03-18 11:30:00,P0035,S01,C00107,3,16.48,,PO000235
2025-03-18 11:20:00,P0005,S01,C00254,1,33.2,,PO000124
2025-03-18 16:26:00,P0042,S01,C00100,2,111.07,,PO000195
2025-03-18 12:35:00,P0050,S02,C00125,5,43.85,,PO000238
2025-03-18 11:09:00,P0034,S02,C00095,5,45.82,,PO000130
2025-03-18 18:48:00,P0049,S02,C00397,6,77.09,,PO000066
2025-03-18 19:05:00,P0006,S02,C00160,5,56.06,,PO000173
2025-03-18 20:49:00,P0005,S02,C00454,2,33.2,,PO000124
2025-03-18 09:07:00,P0046,S02,C00232,6,53.94,,PO000103
2025-03-18 09:32:00,P0024,S02,C00018,6,71.67,,PO000208
2025-03-18 19:22:00,P0028,S02,C00370,7,43.98,,PO000217
2025-03-18 12:21:00,P0039,S02,C00304,8,78.63,,PO000037
2025-03-18 09:38:00,P0027,S02,C00317,9,78.74,,PO000234
2025-03-18 15:00:00,P0004,S02,C00193,1,102.49,,PO000135
2025-03-18 13:11:00,P0015,S02,C00271,2,56.49,,PO000190
2025-03-18 11:57:00,P0025,S02,C00188,9,76.61,,PO000254
2025-03-18 14:35:00,P0016,S02,C00164,7,112.3,,PO000181
2025-03-18 18:32:00,P0008,S02,C00441,7,94.31,,PO000025
2025-03-18 13:26:00,P0016,S02,C00261,5,112.3,,PO000039
2025-03-18 17:19:00,P0012,S02,C00021,7,18.29,,PO000067
2025-03-18 18:49:00,P0043,S02,C00005,4,104.25,,PO000053
2025-03-18 12:32:00,P0022,S02,C00191,1,103.68,,PO000128
2025-03-18 19:39:00,P0018,S02,C00042,1,49.29,,PO000175
2025-03-18 12:15:00,P0003,S02,C00354,7,79.05,,PO000048
2025-03-18 13:58:00,P0023,S02,C00409,4,93.47,,PO000063
2025-03-18 17:09:00,P0033,S02,C00378,7,56.46,,PO000027
2025-03-18 13:39:00,P0028,S02,C00214,2,43.98,,PO000178
2025-03-18 18:59:00,P0034,S03,C00139,4,45.82,,PO000199
2025-03-18 12:35:00,P0036,S03,C00444,1,35.88,,PO000107
2025-03-18 13:39:00,P0013,S03,C00371,1,103.44,,PO000041
2025-03-18 09:55:00,P0001,S03,C00117,1,40.31,,PO000016
2025-03-18 09:32:00,P0039,S03,C00362,2,78.63,,PO000151
2025-03-18 19:29:00,P0015,S03,C00139,1,56.49,,PO000131
2025-03-18 09:18:00,P0041,S03,C00249,1,83.36,,PO000148
2025-03-19 19:28:00,P0004,S01,C00085,1,102.49,,PO000135
2025-03-19 10:03:00,P0006,S01,C00343,3,56.06,,PO000085
2025-03-19 12:23:00,P0043,S01,C00249,4,104.25,,PO000072
2025-03-19 14:58:00,P0006,S01,C00425,1,56.06,,PO000221
2025-03-19 10:34:00,P0009,S01,C00284,5,59.64,,PO000255
2025-03-19 15:26:00,P0002,S01,C00329,1,86.74,,PO000226
2025-03-19 11:08:00,P0003,S01,C00493,2,79.05,,PO000060
2025-03-19 10:48:00,P0026,S01,C00036,3,116.35,,PO000008
2025-03-19 10:14:00,P0029,S01,C00211,2,46.11,,PO000165
2025-03-19 13:38:00,P0007,S02,C00395,12,34.13,,PO000179
2025-03-19 11:49:00,P0045,S02,C00486,6,25.02,,PO000077
2025-03-19 16:41:00,P0021,S02,C00447,5,115.92,,PO000204
2025-03-19 14:33:00,P0002,S02,C00247,2,86.74,,PO000154
2025-03-19 16:33:00,P0018,S02,C00412,5,49.29,,PO000240
2025-03-19 13:35:00,P0040,S02,C00265,12,112.26,,PO000005
2025-03-19 09:48:00,P0008,S02,C00319,15,94.31,,PO000081
2025-03-19 12:46:00,P0046,S02,C00274,9,53.94,,PO000103
2025-03-19 12:12:00,P0009,S02,C00062,8,59.64,,PO000059
2025-03-19 12:13:00,P0022,S02,C00179,2,103.68,,PO000108
2025-03-19 11:59:00,P0034,S02,C00356,11,45.82,,PO000130
2025-03-19 20:29:00,P0033,S02,C00113,5,56.46,,PO000027
2025-03-19 13:24:00,P0014,S02,C00328,5,62.22,,PO000061
2025-03-19 17:27:00,P0025,S02,C00111,9,76.61,,PO000132
2025-03-19 14:01:00,P0023,S02,C00031,2,93.47,,PO000049
2025-03-19 13:46:00,P0029,S02,C00035,5,46.11,,PO000057
2025-03-19 13:34:00,P0046,S02,C00312,6,53.94,,PO000103
2025-03-19 12:51:00,P0046,S02,C00024,10,53.94,,PO000103
2025-03-19 11:57:00,P0048,S02,C00233,2,84.92,,PO000249
2025-03-19 19:56:00,P0050,S02,C00468,6,43.85,,PO000238
2025-03-19 14:27:00,P0026,S02,C00146,10,116.35,,PO000201
2025-03-19 11:05:00,P0028,S02,C00215,6,43.98,,PO000194
2025-03-19 17:26:00,P0004,S02,C00047,1,102.49,,PO000135
2025-03-19 20:13:00,P0044,S02,C00412,5,62.19,,PO000152
2025-03-19 16:54:00,P0013,S02,C00277,2,103.44,,PO000140
2025-03-19 20:44:00,P0026,S02,C00263,11,116.35,,PO000091
2025-03-19 11:06:00,P0037,S02,C00370,7,89.69,,PO000087
2025-03-19 15:17:00,P0024,S02,C00228,12,71.67,,PO000084
2025-03-19 11:16:00,P0050,S02,C00011,2,43.85,,PO000238
2025-03-19 17:17:00,P0033,S02,C00128,5,56.46,,PO000243
2025-03-19 17:45:00,P0011,S03,C00235,1,74.61,,PO000097
2025-03-19 15:17:00,P0019,S03,C00225,6,74.9,,PO000246
2025-03-19 18:52:00,P0046,S03,C00024,1,53.94,,PO000103
2025-03-19 14:12:00,P0015,S03,C00483,1,56.49,,PO000131
2025-03-19 15:39:00,P0009,S03,C00470,3,59.64,,PO000069
2025-03-19 19:35:00,P0045,S03,C00127,5,25.02,,PO000077
2025-03-19 20:47:00,P0001,S03,C00320,1,40.31,,PO000248
2025-03-20 11:52:00,P0017,S01,C00129,1,91.36,,PO000044
2025-03-20 10:18:00,P0027,S01,C00102,3,78.74,,PO000080
2025-03-20 16:46:00,P0039,S01,C00323,4,78.63,,PO000037
2025-03-20 16:07:00,P0011,S01,C00238,1,74.61,,PO000213
2025-03-20 15:51:00,P0042,S01,C00069,3,111.07,,PO000082
2025-03-20 09:05:00,P0032,S01,C00268,3,59.46,,PO000139
2025-03-20 16:43:00,P0040,S01,C00430,2,112.26,,PO000005
2025-03-20 20:13:00,P0012,S01,C00385,3,18.29,,PO000250
2025-03-20 17:02:00,P0036,S01,C00442,1,35.88,,PO000119
2025-03-20 09:09:00,P0043,S01,C00102,1,104.25,,PO000072
2025-03-20 15:00:00,P0044,S01,C00343,2,62.19,,PO000068
2025-03-20 16:51:00,P0011,S02,C00233,3,74.61,,PO000047
2025-03-20 17:30:00,P0004,S02,C00454,1,102.49,,PO000135
2025-03-20 19:44:00,P0002,S02,C00203,2,86.74,,PO000226
2025-03-20 13:01:00,P0042,S02,C00476,14,111.07,,PO000100
2025-03-20 19:07:00,P0035,S02,C00115,11,16.48,,PO000043
2025-03-20 13:55:00,P0043,S02,C00470,1,104.25,,PO000227
2025-03-20 10:51:00,P0034,S02,C00297,10,45.82,,PO000029
2025-03-20 20:55:00,P0003,S02,C00253,14,79.05,,PO000048
2025-03-20 09:03:00,P0029,S02,C00106,6,46.11,,PO000155
2025-03-20 17:08:00,P0013,S02,C00208,1,103.44,,PO000041
2025-03-20 19:43:00,P0046,S02,C00057,7,53.94,,PO000103
2025-03-20 12:17:00,P0039,S02,C00265,7,78.63,,PO000031
2025-03-20 12:25:00,P0024,S02,C00216,3,71.67,,PO000163
2025-03-20 12:02:00,P0006,S02,C00283,2,56.06,,PO000197
2025-03-20 19:40:00,P0009,S02,C00260,7,59.64,,PO000101
2025-03-20 19:02:00,P0043,S02,C00453,4,104.25,,PO000053
2025-03-20 17:07:00,P0015,S02,C00482,7,56.49,,PO000131
2025-03-20 12:52:00,P0025,S02,C00443,8,76.61,,PO000132
2025-03-20 16:02:00,P0017,S02,C00136,2,91.36,,PO000044
2025-03-20 09:56:00,P0034,S02,C00371,4,45.82,,PO000090
2025-03-20 12:21:00,P0042,S02,C00489,6,111.07,,PO000075
2025-03-20 16:42:00,P0024,S02,C00430,12,71.67,,PO000033
2025-03-20 19:16:00,P0022,S02,C00277,1,103.68,,PO000019
2025-03-20 15:39:00,P0040,S02,C00330,3,112.26,,PO000109
2025-03-20 13:44:00,P0031,S02,C00329,7,16.64,,PO000228
2025-03-20 20:04:00,P0049,S02,C00298,3,77.09,,PO000144
2025-03-20 16:27:00,P0017,S02,C00025,3,91.36,,PO000054
2025-03-20 11:13:00,P0009,S02,C00166,10,59.64,,PO000101
2025-03-20 13:31:00,P0049,S02,C00088,1,77.09,,PO000110
2025-03-20 11:51:00,P0037,S03,C00493,5,89.69,,PO000014
2025-03-20 18:18:00,P0011,S03,C00473,3,74.61,,PO000097
2025-03-20 12:41:00,P0003,S03,C00204,3,79.05,,PO000060
2025-03-20 15:27:00,P0004,S03,C00262,1,102.49,,PO000135
2025-03-20 14:21:00,P0013,S03,C00157,2,103.44,,PO000140
2025-03-20 19:07:00,P0046,S03,C00064,2,53.94,,PO000103
2025-03-21 16:11:00,P0021,S01,C00350,2,115.92,,PO000204
2025-03-21 17:04:00,P0009,S01,C00463,5,59.64,,PO000101
2025-03-21 10:49:00,P0044,S01,C00307,6,62.19,,PO000102
2025-03-21 19:58:00,P0006,S01,C00044,1,56.06,,PO000002
2025-03-21 18:57:00,P0048,S01,C00023,3,84.92,,PO000093
2025-03-21 16:18:00,P0036,S01,C00207,2,35.88,,PO000189
2025-03-21 09:49:00,P0012,S01,C00337,4,18.29,,PO000250
2025-03-21 16:35:00,P0046,S01,C00236,5,53.94,,PO000103
2025-03-21 10:38:00,P0035,S01,C00036,1,16.48,,PO000166
2025-03-21 20:38:00,P0002,S01,C00476,1,86.74,,PO000220
2025-03-21 09:00:00,P0030,S01,C00178,2,32.35,,PO000086
2025-03-21 14:29:00,P0045,S01,C00136,1,25.02,,PO000077
2025-03-21 12:55:00,P0048,S01,C00117,1,84.92,,PO000093
2025-03-21 16:56:00,P0036,S01,C00405,1,35.88,,PO000107
2025-03-21 15:59:00,P0039,S02,C00470,1,78.63,,PO000245
2025-03-21 20:10:00,P0029,S02,C00320,6,46.11,,PO000064
2025-03-21 10:48:00,P0007,S02,C00304,6,34.13,,PO000179
2025-03-21 15:26:00,P0021,S02,C00385,4,115.92,,PO000013
2025-03-21 20:02:00,P0048,S02,C00119,3,84.92,,PO000040
2025-03-21 14:01:00,P0035,S02,C00438,8,16.48,,PO000235
2025-03-21 14:10:00,P0039,S02,C00337,6,78.63,,PO000050
2025-03-21 12:56:00,P0028,S02,C00104,10,43.98,,PO000194
2025-03-21 17:14:00,P0025,S02,C00171,5,76.61,,PO000254
2025-03-21 12:57:00,P0048,S02,C00070,1,84.92,,PO000093
2025-03-21 12:32:00,P0003,S02,C00327,2,79.05,,PO000048
2025-03-21 10:46:00,P0036,S02,C00348,3,35.88,,PO000183
2025-03-21 13:35:00,P0022,S02,C00301,1,103.68,,PO000099
2025-03-21 16:11:00,P0012,S02,C00103,12,18.29,,PO000067
2025-03-21 17:11:00,P0007,S02,C00059,12,34.13,,PO000118
2025-03-21 10:37:00,P0050,S02,C00301,1,43.85,,PO000011
2025-03-21 20:21:00,P0027,S02,C00274,14,78.74,,PO000080
2025-03-21 10:21:00,P0041,S02,C00497,6,83.36,,PO000078
2025-03-21 15:46:00,P0031,S02,C00280,9,16.64,,PO000004
2025-03-21 19:37:00,P0021,S02,C00480,3,115.92,,PO000013
2025-03-21 10:28:00,P0010,S02,C00016,3,36.83,,PO000236
2025-03-21 16:24:00,P0037,S03,C00093,1,89.69,,PO000158
2025-03-21 17:12:00,P0045,S03,C00244,3,25.02,,PO000077
2025-03-21 09:03:00,P0025,S03,C00454,1,76.61,,PO000132
2025-03-21 10:31:00,P0014,S03,C00122,1,62.22,,PO000089
2025-03-21 17:32:00,P0008,S03,C00296,3,94.31,,PO000216
2025-03-21 10:21:00,P0012,S03,C00195,8,18.29,,PO000250
2025-03-21 09:46:00,P0034,S03,C00085,4,45.82,,PO000090
2025-03-21 11:27:00,P0030,S03,C00035,1,32.35,,PO000024
2025-03-22 15:56:00,P0009,S01,C00197,5,59.64,,PO000059
2025-03-22 18:32:00,P0019,S01,C00129,7,74.9,,PO000114
2025-03-22 20:41:00,P0048,S01,C00461,1,84.92,,PO000249
2025-03-22 09:50:00,P0004,S01,C00301,1,102.49,,PO000135
2025-03-22 17:40:00,P0007,S01,C00394,7,34.13,,PO000179
2025-03-22 15:30:00,P0044,S01,C00496,3,62.19,,PO000212
2025-03-22 09:18:00,P0044,S01,C00164,3,62.19,,PO000222
2025-03-22 15:49:00,P0023,S01,C00061,2,93.47,,PO000063
2025-03-22 16:13:00,P0002,S01,C00403,1,86.74,,PO000020
2025-03-22 11:44:00,P0022,S01,C00282,1,103.68,,PO000108
2025-03-22 11:41:00,P0049,S01,C00396,3,77.09,,PO000083
2025-03-22 19:17:00,P0007,S01,C00257,6,34.13,,PO000042
2025-03-22 15:10:00,P0043,S01,C00427,3,104.25,,PO000141
2025-03-22 09:46:00,P0025,S01,C00420,7,76.61,,PO000132
2025-03-22 11:35:00,P0034,S01,C00394,4,45.82,,PO000130
2025-03-22 18:41:00,P0035,S01,C00174,2,16.48,,PO000043
2025-03-22 10:31:00,P0019,S01,C00415,3,74.9,,PO000200
2025-03-22 20:03:00,P0018,S01,C00179,1,49.29,,PO000003
2025-03-22 18:08:00,P0037,S01,C00361,4,89.69,,PO000113
2025-03-22 20:30:00,P0045,S02,C00324,7,25.02,,PO000077
2025-03-22 16:03:00,P0013,S02,C00491,1,103.44,,PO000041
2025-03-22 09:44:00,P0040,S02,C00469,6,112.26,,PO000005
2025-03-22 20:09:00,P0028,S02,C00292,2,43.98,,PO000217
2025-03-22 18:28:00,P0013,S02,C00100,1,103.44,,PO000041
2025-03-22 18:20:00,P0003,S02,C00048,9,79.05,,PO000060
2025-03-22 13:33:00,P0025,S02,C00240,4,76.61,,PO000132
2025-03-22 15:31:00,P0026,S02,C00208,5,116.35,,PO000219
2025-03-22 13:04:00,P0005,S02,C00427,3,33.2,,PO000007
2025-03-22 14:20:00,P0011,S02,C00113,1,74.61,,PO000104
2025-03-22 14:11:00,P0006,S02,C00437,4,56.06,,PO000010
2025-03-22 11:38:00,P0033,S02,C00189,2,56.46,,PO000070
2025-03-22 12:18:00,P0046,S02,C00193,7,53.94,,PO000103
2025-03-22 14:16:00,P0023,S02,C00228,5,93.47,,PO000209
2025-03-22 15:49:00,P0015,S02,C00232,1,56.49,,PO000190
2025-03-22 10:09:00,P0014,S02,C00424,6,62.22,,PO000073
2025-03-22 16:50:00,P0011,S02,C00458,2,74.61,,PO000196
2025-03-22 20:27:00,P0036,S02,C00044,2,35.88,,PO000119
2025-03-22 13:06:00,P0044,S02,C00177,7,62.19,,PO000152
2025-03-22 16:21:00,P0008,S02,C00435,8,94.31,,PO000150
2025-03-22 16:10:00,P0040,S02,C00434,1,112.26,,PO000244
2025-03-22 16:38:00,P0021,S02,C00185,5,115.92,,PO000206
2025-03-22 13:18:00,P0025,S02,C00483,5,76.61,,PO000132
2025-03-22 09:08:00,P0047,S02,C00001,3,85.23,,PO000191
2025-03-22 20:06:00,P0007,S02,C00087,11,34.13,,PO000052
2025-03-22 10:21:00,P0007,S02,C00070,7,34.13,,PO000118
2025-03-22 14:48:00,P0015,S02,C00102,3,56.49,,PO000131
2025-03-22 17:19:00,P0019,S02,C00149,8,74.9,,PO000114
2025-03-22 15:11:00,P0008,S02,C00143,10,94.31,,PO000174
2025-03-22 19:39:00,P0020,S03,C00268,2,69.69,,PO000055
2025-03-22 17:09:00,P0024,S03,C00308,2,71.67,,PO000239
2025-03-22 19:46:00,P0033,S03,C00050,1,56.46,,PO000176
2025-03-22 19:06:00,P0018,S03,C00282,1,49.29,,PO000240
2025-03-22 19:19:00,P0043,S03,C00160,1,104.25,,PO000227
2025-03-22 17:57:00,P0020,S03,C00484,1,69.69,,PO000203
2025-03-22 11:29:00,P0028,S03,C00066,2,43.98,,PO000217
2025-03-22 14:57:00,P0024,S03,C00308,4,71.67,,PO000147
2025-03-22 10:31:00,P0013,S03,C00167,1,103.44,,PO000041
2025-03-22 11:33:00,P0010,S03,C00477,1,36.83,,PO000145
2025-03-23 17:01:00,P0034,S01,C00051,8,45.82,,PO000130
2025-03-23 19:44:00,P0016,S01,C00151,5,112.3,,PO000106
2025-03-23 19:07:00,P0047,S01,C00257,5,85.23,,PO000191
2025-03-23 19:48:00,P0011,S01,C00290,1,74.61,,PO000097
2025-03-23 15:08:00,P0042,S01,C00409,4,111.07,,PO000195
2025-03-23 09:31:00,P0023,S01,C00120,2,93.47,,PO000049
2025-03-23 17:00:00,P0012,S01,C00336,4,18.29,,PO000250
2025-03-23 20:05:00,P0025,S01,C00346,6,76.61,,PO000132
2025-03-23 16:29:00,P0007,S01,C00317,4,34.13,,PO000042
2025-03-23 19:23:00,P0048,S01,C00258,1,84.92,,PO000182
2025-03-23 16:57:00,P0050,S01,C00306,1,43.85,,PO000186
2025-03-23 15:00:00,P0004,S02,C00469,3,102.49,,PO000135
2025-03-23 15:36:00,P0042,S02,C00058,8,111.07,,PO000100
2025-03-23 15:42:00,P0046,S02,C00438,12,53.94,,PO000103
2025-03-23 15:33:00,P0013,S02,C00365,1,103.44,,PO000041
2025-03-23 20:13:00,P0035,S02,C00389,9,16.48,,PO000237
2025-03-23 19:54:00,P0012,S02,C00305,9,18.29,,PO000250
2025-03-23 12:38:00,P0038,S02,C00153,4,97.97,,PO000188
2025-03-23 15:34:00,P0037,S02,C00218,7,89.69,,PO000158
2025-03-23 18:07:00,P0031,S02,C00389,17,16.64,,PO000192
2025-03-23 15:28:00,P0013,S02,C00257,3,103.44,,PO000041
2025-03-23 14:59:00,P0024,S02,C00500,7,71.67,,PO000239
2025-03-23 14:15:00,P0022,S02,C00027,2,103.68,,PO000019
2025-03-23 09:55:00,P0035,S02,C00311,9,16.48,,PO000043
2025-03-23 15:11:00,P0029,S02,C00423,5,46.11,,PO000137
2025-03-23 10:51:00,P0026,S02,C00462,13,116.35,,PO000201
2025-03-23 12:06:00,P0034,S02,C00085,7,45.82,,PO000130
2025-03-23 13:30:00,P0022,S02,C00168,1,103.68,,PO000108
2025-03-23 15:28:00,P0048,S02,C00469,1,84.92,,PO000040
2025-03-23 09:48:00,P0007,S02,C00244,7,34.13,,PO000052
2025-03-23 13:39:00,P0031,S02,C00092,12,16.64,,PO000136
2025-03-23 15:51:00,P0043,S02,C00334,6,104.25,,PO000160
2025-03-23 20:09:00,P0050,S02,C00031,3,43.85,,PO000238
2025-03-23 14:36:00,P0030,S02,C00499,6,32.35,,PO000024
2025-03-23 12:31:00,P0008,S02,C00308,10,94.31,,PO000081
2025-03-23 10:34:00,P0030,S02,C00271,4,32.35,,PO000111
2025-03-23 16:22:00,P0040,S02,C00178,4,112.26,,PO000109
2025-03-23 19:36:00,P0035,S02,C00096,7,16.48,,PO000043
2025-03-23 17:27:00,P0042,S02,C00408,10,111.07,,PO000075
2025-03-23 13:46:00,P0047,S02,C00059,4,85.23,,PO000191
2025-03-23 19:18:00,P0045,S02,C00485,10,25.02,,PO000077
2025-03-23 18:12:00,P0045,S02,C00058,5,25.02,,PO000077
2025-03-23 17:20:00,P0008,S03,C00347,6,94.31,,PO000174
2025-03-23 12:11:00,P0016,S03,C00279,1,112.3,,PO000181
2025-03-23 16:37:00,P0037,S03,C00168,3,89.69,,PO000241
2025-03-23 17:37:00,P0004,S03,C00483,1,102.49,,PO000135
2025-03-23 12:27:00,P0050,S03,C00436,1,43.85,,PO000238
2025-03-23 20:06:00,P0011,S03,C00480,1,74.61,,PO000097
2025-03-23 17:33:00,P0018,S03,C00256,1,49.29,,PO000175
2025-03-23 14:41:00,P0030,S03,C00481,2,32.35,,PO000111
2025-03-23 11:22:00,P0044,S03,C00303,3,62.19,,PO000231
2025-03-24 15:56:00,P0005,S01,C00477,1,33.2,,PO000124
2025-03-24 14:34:00,P0024,S01,C00370,4,71.67,,PO000084
2025-03-24 10:35:00,P0020,S01,C00488,4,69.69,,PO000203
2025-03-24 13:50:00,P0048,S01,C00165,2,84.92,,PO000040
2025-03-24 11:50:00,P0008,S01,C00090,4,94.31,,PO000216
2025-03-24 13:11:00,P0043,S01,C00356,2,104.25,,PO000023
2025-03-24 20:10:00,P0020,S01,C00072,1,69.69,,PO000055
2025-03-24 18:43:00,P0021,S01,C00478,1,115.92,,PO000204
2025-03-24 16:29:00,P0049,S01,C00252,2,77.09,,PO000058
2025-03-24 10:31:00,P0036,S01,C00403,3,35.88,,PO000119
2025-03-24 13:38:00,P0013,S01,C00135,3,103.44,,PO000140
2025-03-24 09:13:00,P0042,S01,C00389,1,111.07,,PO000082
2025-03-24 14:37:00,P0027,S01,C00283,5,78.74,,PO000142
2025-03-24 12:58:00,P0028,S02,C00398,4,43.98,,PO000194
2025-03-24 12:55:00,P0036,S02,C00168,1,35.88,,PO000189
2025-03-24 09:57:00,P0010,S02,C00359,1,36.83,,PO000145
2025-03-24 19:33:00,P0001,S02,C00441,5,40.31,,PO000079
2025-03-24 19:17:00,P0003,S02,C00481,12,79.05,,PO000060
2025-03-24 14:44:00,P0025,S02,C00180,7,76.61,,PO000254
2025-03-24 16:45:00,P0009,S02,C00138,7,59.64,,PO000069
2025-03-24 19:09:00,P0040,S02,C00118,8,112.26,,PO000244
2025-03-24 10:09:00,P0015,S02,C00277,4,56.49,,PO000131
2025-03-24 11:54:00,P0042,S02,C00455,9,111.07,,PO000195
2025-03-24 16:33:00,P0046,S02,C00248,10,53.94,,PO000103
2025-03-24 14:23:00,P0028,S02,C00081,4,43.98,,PO000194
2025-03-24 13:59:00,P0009,S02,C00352,12,59.64,,PO000069
2025-03-24 14:10:00,P0008,S02,C00064,9,94.31,,PO000025
2025-03-24 11:30:00,P0002,S02,C00033,4,86.74,,PO000134
2025-03-24 19:48:00,P0027,S02,C00079,11,78.74,,PO000234
2025-03-24 09:05:00,P0006,S02,C00433,5,56.06,,PO000197
2025-03-24 16:40:00,P0001,S02,C00180,1,40.31,,PO000035
2025-03-24 10:03:00,P0002,S02,C00461,1,86.74,,PO000020
2025-03-24 19:35:00,P0025,S02,C00332,11,76.61,,PO000254
2025-03-24 13:22:00,P0044,S02,C00412,5,62.19,,PO000045
2025-03-24 12:38:00,P0048,S02,C00264,2,84.92,,PO000182
2025-03-24 11:53:00,P0044,S02,C00325,4,62.19,,PO000045
2025-03-24 11:39:00,P0022,S02,C00100,1,103.68,,PO000019
2025-03-24 09:07:00,P0020,S02,C00476,3,69.69,,PO000149
2025-03-24 11:27:00,P0044,S02,C00214,6,62.19,,PO000231
2025-03-24 11:52:00,P0039,S02,C00078,6,78.63,,PO000031
2025-03-24 18:49:00,P0026,S02,C00498,3,116.35,,PO000116
2025-03-24 16:26:00,P0013,S02,C00334,1,103.44,,PO000140
2025-03-24 20:27:00,P0018,S03,C00300,2,49.29,,PO000240
2025-03-24 09:14:00,P0023,S03,C00026,2,93.47,,PO000049
2025-03-24 15:24:00,P0048,S03,C00159,2,84.92,,PO000093
